TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220328124415,26-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  892.00 ,
TRX20220328124416,26-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  599.00 ,
TRX20220328124417,27-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  712.00 ,
TRX20220328124418,27-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220328124419,27-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  509.00 ,
TRX20220328124420,27-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  299.00 ,
TRX20220328124421,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  57.00 ,
TRX20220328124422,27-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  854.00 ,
TRX20220328124423,27-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  42.00 ,
TRX20220328124424,28-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220328124425,28-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  384.00 ,
TRX20220328124426,28-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  238.00 ,
TRX20220328124427,28-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220328124428,28-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  599.00 ,
TRX20220328124429,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  771.00 ,
TRX20220328124430,29-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  442.00 ,
TRX20220328124431,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  689.00 ,
TRX20220328124432,29-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  315.00 ,
TRX20220328124433,29-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  587.00 ,
TRX20220328124434,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  896.00 ,
TRX20220328124435,29-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  57.00 ,
TRX20220328124436,29-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  879.00 ,
TRX20220328124437,29-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  42.00 ,
TRX20220328124438,30-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  926.00 ,
TRX20220328124439,30-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  821.00 ,
TRX20220328124440,30-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  433.00 ,
TRX20220328124441,30-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  719.00 ,
TRX20220328124442,30-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  692.00 ,
TRX20220328124443,30-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  326.00 ,
TRX20220328124444,30-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  587.00 ,
TRX20220328124445,30-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  433.00 ,
TRX20220328124446,30-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  754.00 ,
TRX20220328124447,30-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220328124448,30-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220328124449,30-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  88.00 ,
TRX20220328124450,30-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  754.00 ,
TRX20220328124451,30-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  367.00 ,
TRX20220328124452,30-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  19.00 ,
TRX20220328124453,30-Mar-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220328124454,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  244.00 ,
TRX20220328124455,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  689.00 ,
TRX20220328124456,31-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  925.00 ,
TRX20220328124457,31-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  376.00 ,
TRX20220328124458,31-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220328124459,31-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  249.00 ,
TRX20220328124460,31-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220328124461,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220328124462,31-Mar-24,Home Ownership,,Other Expenses,,  724.00 ,
TRX20220328124463,31-Mar-24,Home Ownership,,Other Expenses,,  635.00 ,
TRX20220328124464,31-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  692.00 ,
TRX20220328124465,31-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  741.00 ,
