TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220329124488,24-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  49.00 ,
TRX20220329124375,24-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  372.00 ,
TRX20220329124172,24-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  49.00 ,
TRX20220329124134,24-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  900.00 ,
TRX20220329124160,24-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  900.00 ,
TRX20220329124420,25-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  829.00 ,
TRX20220329124213,25-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  593.00 ,
TRX20220329124539,25-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220329124228,25-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  829.00 ,
TRX20220329124211,25-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  829.00 ,
TRX20220329124460,25-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  754.00 ,
TRX20220329124521,25-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220329124322,26-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220329124444,26-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220329124074,26-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  712.00 ,
TRX20220329124358,26-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220329124547,26-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  712.00 ,
TRX20220329124108,27-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220329124208,27-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  509.00 ,
TRX20220329124138,27-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  509.00 ,
TRX20220329124117,27-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220329124210,27-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  509.00 ,
TRX20220329124204,28-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220329124199,28-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220329124205,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  771.00 ,
TRX20220329124430,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  292.00 ,
TRX20220329124405,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  292.00 ,
TRX20220329124242,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  771.00 ,
TRX20220329124193,29-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  265.00 ,
TRX20220329124262,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  292.00 ,
TRX20220329124508,29-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  220.00 ,
TRX20220329124266,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  771.00 ,
TRX20220329124525,29-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  265.00 ,
TRX20220329124396,29-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  265.00 ,
TRX20220329124112,30-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  472.00 ,
TRX20220329124415,30-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  341.00 ,
TRX20220329124141,30-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220329124506,30-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  472.00 ,
TRX20220329124302,30-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  341.00 ,
TRX20220329124539,30-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  159.00 ,
TRX20220329124240,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  524.00 ,
TRX20220329124530,31-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220329124085,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  618.00 ,
TRX20220329124069,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  618.00 ,
TRX20220329124328,31-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  925.00 ,
TRX20220329124455,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  618.00 ,
TRX20220329124281,31-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  249.00 ,
TRX20220329124242,31-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  249.00 ,
TRX20220329124567,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  618.00 ,
TRX20220329124183,31-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  249.00 ,
TRX20220329124208,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  524.00 ,
TRX20220329124183,31-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  249.00 ,
TRX20220329124069,31-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  618.00 ,
