TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220332124532,28-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220332124359,29-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124219,29-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124415,29-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124467,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  153.02 ,
TRX20220332124218,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220332124089,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  600.00 
TRX20220332124319,29-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  135.89 ,
TRX20220332124415,29-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124492,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  153.02 ,
TRX20220332124530,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  600.00 
TRX20220332124399,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220332124415,29-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124252,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  700.00 
TRX20220332124061,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,770.00 "
TRX20220332124511,29-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  153.02 ,
TRX20220332124530,29-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  500.00 
TRX20220332124198,29-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  342.00 ,
TRX20220332124219,30-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124238,30-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  208.00 ,
TRX20220332124411,30-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220332124218,30-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220332124165,30-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220332124524,30-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220332124168,30-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124576,30-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220332124371,30-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  208.00 ,
TRX20220332124233,31-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220332124410,31-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220332124232,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220332124425,31-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220332124262,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220332124164,31-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220332124337,31-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  73.00 ,
TRX20220332124095,31-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  73.00 ,
TRX20220332124238,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.22 ,
TRX20220332124221,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.22 ,
TRX20220332124424,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220332124576,31-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220332124487,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220332124333,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220332124374,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  342.00 ,
TRX20220332124212,31-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220332124540,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.22 ,
TRX20220332124375,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  342.00 ,
TRX20220332124487,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220332124153,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220332124078,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220332124374,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.22 ,
TRX20220332124124,31-Mar-24,Property Maintenance,,Other Expenses,,  910.00 ,
TRX20220332124547,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220332124418,31-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
